ID;ACCESSION;SOURCE;ORGANISM;AUTHORS;TITLE;Assembly Method;Sequencing Technology;Location/Qualifiers;genotype;organism;mol_type;isolation_source;host;country;note
1059844109;KT581445;"Hepatitis E virus type 3
";"Hepatitis E virus type 3
";"Lin,J.J.L., Norder,H.H.N., Belak,S.S.B. and Widen,F.F.W.
";"Near complete single amplicon PCR of porcine Hepatitis E virus
";NA;"Sanger dideoxy sequencing
";         1..7227;NA;"""Hepatitis E virus type 3""";"""genomic RNA""";"""serum""";"""wild boar""";"""Sweden: Kronoberg""";"""subtype: 3f; genotype: 3"""
1059844105;KT581444;"Hepatitis E virus type 3
";"Hepatitis E virus type 3
";"Lin,J.J.L., Norder,H.H.N., Belak,S.S.B. and Widen,F.F.W.
";"Near complete single amplicon PCR of porcine Hepatitis E virus
";NA;"Sanger dideoxy sequencing
";         1..7225;NA;"""Hepatitis E virus type 3""";"""genomic RNA""";"""feces""";"""swine""";"""Sweden: Uppsala""";"""subtype: 3f; genotype: 3"""
1059844101;KT581443;"Hepatitis E virus type 3
";"Hepatitis E virus type 3
";"Lin,J.J.L., Norder,H.H.N., Belak,S.S.B. and Widen,F.F.W.
";"Near complete single amplicon PCR of porcine Hepatitis E virus
";NA;"Sanger dideoxy sequencing
";         1..7214;NA;"""Hepatitis E virus type 3""";"""genomic RNA""";"""feces""";"""swine""";"""Sweden: Uppsala""";"""subtype: 3f; genotype: 3"""
1215699733;MF346773;"Hepeviridae
";"Hepeviridae
";"Bachofen,C.M., Fraefel,C., Stephan,R., Jermini,M., Giannini,P.,
";"Full-length genome of Swiss Hepatitis E virus isolated from human
";"DNASTAR Lasergene Genomic Suite v. 13
";"Illumina; Sanger dideoxy sequencing
";         1..7244;NA;"""Hepeviridae""";"""genomic RNA""";"""sausage""";NA;"""Switzerland""";"""genotype: 3"""
1215699729;MF346772;"Hepeviridae
";"Hepeviridae
";"Bachofen,C.M., Fraefel,C., Stephan,R., Jermini,M., Giannini,P.,
";"Full-length genome of Swiss Hepatitis E virus isolated from human
";"DNASTAR Lasergene Genomic Suite v. 13
";"Illumina; Sanger dideoxy sequencing
";         1..7244;NA;"""Hepeviridae""";"""genomic RNA""";"""stool""";"""Homo sapiens""";"""Switzerland""";"""genotype: 3"""
1033321240;KR905549;"Hepeviridae
";"Hepeviridae
";"Shan,T.
";"Novel Hepatitis E Virus in Tree Shrew, China
";"DNAStar v. SeqMan
";"Complete Genomics
";         1..6609;NA;"""Hepeviridae""";"""genomic RNA""";NA;"""tree shrew""";"""China""";"""ORF1"""
1198042392;KX574712;"Swine hepatitis E virus
";"Swine hepatitis E virus
";"Li,H. and Tu,Y.
";"Complete Genome Sequence of a Novel Hepatitis E Isolates from Pigs,
";NA;"Sanger dideoxy sequencing
";         1..7264;NA;"""Swine hepatitis E virus""";"""genomic RNA""";NA;"""swine""";"""China""";NA
1182954845;KY496200;"Hepeviridae
";"Hepeviridae
";"Ahn,H.-S., Park,B.-J., Han,S.-H., Kim,Y.-H., Lee,J.-B., Park,S.-Y.,
";"Prevalence of Hepatitis E Virus among Rabbits in Korea and its
";NA;"Sanger dideoxy sequencing
";         1..7300;NA;"""Hepeviridae""";"""genomic RNA""";"""feces""";"""rabbit""";"""South Korea""";"""ORF1"""
1168019558;KY780957;"Hepatitis E virus type 3
";"Hepatitis E virus type 3
";"Wang,B., Harms,D., Hofmann,J., Ciardo,D., Kneubuhl,A. and Bock,T.C.
";"Identification of a Novel Hepatitis E Virus Genotype 3 Isolate from
";NA;"Sanger dideoxy sequencing
";         1..7244;NA;"""Hepatitis E virus type 3""";"""genomic RNA""";"""serum""";"""Homo sapiens""";"""Switzerland""";"""genotype: 3"""
1158660454;KX981911;"Swine hepatitis E virus
";"Swine hepatitis E virus
";"Cao,Y., Wang,X., Zhu,L., Shi,C. and Liu,Z.
";"Direct Submission
";NA;"Sanger dideoxy sequencing
";         1..7319;NA;"""Swine hepatitis E virus""";"""genomic RNA""";"""feces of pigs""";"""swine""";"""China""";"""genotype: 3"""
1150317017;KX513953;"Chirohepevirus eptesici
";"Chirohepevirus eptesici
";"Wang,B., Yang,X.L., Li,W., Zhu,Y., Ge,X.Y., Zhang,L.B., Zhang,Y.Z.,
";"Detection and genome characterization of four novel bat
";NA;"Sanger dideoxy sequencing
";         1..6671;NA;"""Chirohepevirus eptesici""";"""genomic RNA""";"""liver""";NA;"""China""";"""hypothetical protein"""
1150560378;LC177792;"Ferret hepatitis E virus
";"Ferret hepatitis E virus
";"Li,T., Yoshizaki,S. and Wakita,T.
";"Characterization of Ferret HEV Infection Caused by a novel ferret
";NA;NA;         1..6829;NA;"""Ferret hepatitis E virus""";"""genomic RNA""";NA;"""Mustela putorius furo""";"""USA:New York, North Rose""";"""ORF1"""
1150560373;LC177791;"Ferret hepatitis E virus
";"Ferret hepatitis E virus
";"Li,T., Yoshizaki,S. and Wakita,T.
";"Characterization of Ferret HEV Infection Caused by a novel ferret
";NA;NA;         1..6827;NA;"""Ferret hepatitis E virus""";"""genomic RNA""";NA;"""Mustela putorius furo""";"""USA:New York, North Rose""";"""ORF1"""
1150560368;LC177790;"Ferret hepatitis E virus
";"Ferret hepatitis E virus
";"Li,T., Yoshizaki,S. and Wakita,T.
";"Characterization of Ferret HEV Infection Caused by a novel ferret
";NA;NA;         1..6831;NA;"""Ferret hepatitis E virus""";"""genomic RNA""";NA;"""Mustela putorius furo""";"""USA:New York, North Rose""";"""ORF1"""
1150560363;LC177789;"Ferret hepatitis E virus
";"Ferret hepatitis E virus
";"Li,T., Yoshizaki,S. and Wakita,T.
";"Characterization of Ferret HEV Infection Caused by a novel ferret
";NA;NA;         1..6829;NA;"""Ferret hepatitis E virus""";"""genomic RNA""";NA;"""Mustela putorius furo""";"""USA:New York, North Rose""";"""ORF1"""
1150560358;LC177788;"Ferret hepatitis E virus
";"Ferret hepatitis E virus
";"Li,T., Yoshizaki,S. and Wakita,T.
";"Characterization of Ferret HEV Infection Caused by a novel ferret
";NA;NA;         1..6826;NA;"""Ferret hepatitis E virus""";"""genomic RNA""";NA;"""Mustela putorius furo""";"""USA:New York, North Rose""";"""ORF1"""
1145800993;KX531115;"Swine hepatitis E virus
";"Swine hepatitis E virus
";"Wu,Q., An,J., She,R., Shi,R., Hao,W., Soomro,M., Yuan,X., Yang,J.
";"Detection of Genotype 4 Swine Hepatitis E Virus in Systemic Tissues
";"DNAman v. 5.1; Clustalx v. 2.1
";"454; Sanger dideoxy sequencing; SOLiD
";         1..7252;NA;"""Swine hepatitis E virus""";"""genomic RNA""";NA;"""swine""";"""China""";"""genotype: 4"""
974031381;KU176132;"Hepeviridae
";"Hepeviridae
";"Smith,D., Simmonds,P. and Izopet,J.
";"Direct Submission
";"Sequencher v. 4.8
";"454
";         1..7213;NA;"""Hepeviridae""";"""genomic RNA""";NA;"""Homo sapiens""";"""France""";"""genotype: 3"""
974031377;KU176131;"Hepeviridae
";"Hepeviridae
";"Smith,D., Simmonds,P. and Izopet,J.
";"Direct Submission
";"Sequencher v. 4.8
";"454
";         1..7219;NA;"""Hepeviridae""";"""genomic RNA""";NA;"""Homo sapiens""";"""France""";"""genotype: 3"""
974031373;KU176130;"Hepeviridae
";"Hepeviridae
";"Smith,D., Simmonds,P. and Izopet,J.
";"Direct Submission
";"Sequencher v. 4.8
";"454
";         1..7205;NA;"""Hepeviridae""";"""genomic RNA""";NA;"""Homo sapiens""";"""France""";"""genotype: 3"""
974031369;KU176129;"Hepeviridae
";"Hepeviridae
";"Smith,D., Simmonds,P. and Izopet,J.
";"Direct Submission
";"Sequencher v. 4.8
";"454
";         1..7211;NA;"""Hepeviridae""";"""genomic RNA""";NA;"""Homo sapiens""";"""France""";"""genotype: 3"""
1069445821;KX387867;"Hepeviridae
";"Hepeviridae
";"Woo,P.C., Lau,S.K., Teng,J.L., Cao,K.Y., Wernery,U., Schountz,T.,
";"New Hepatitis E Virus Genotype in Bactrian Camels, Xinjiang, China,
";NA;"Sanger dideoxy sequencing
";         1..7212;NA;"""Hepeviridae""";"""genomic RNA""";NA;"""Camelus bactrianus""";"""China: Xinjiang""";NA
1069445817;KX387866;"Hepeviridae
";"Hepeviridae
";"Woo,P.C., Lau,S.K., Teng,J.L., Cao,K.Y., Wernery,U., Schountz,T.,
";"New Hepatitis E Virus Genotype in Bactrian Camels, Xinjiang, China,
";NA;"Sanger dideoxy sequencing
";         1..7223;NA;"""Hepeviridae""";"""genomic RNA""";NA;"""Camelus bactrianus""";"""China: Xinjiang""";NA
936219218;LC061267;"Hepatitis E virus type 1
";"Hepatitis E virus type 1
";"Zhou,X., Kataoka,M., Liu,Z., Takeda,N., Wakita,T. and Li,T.C.
";"Characterization of self-assembled virus-like particles of
";NA;NA;         1..7224;NA;"""Hepatitis E virus type 1""";"""genomic RNA""";NA;NA;"""India""";"""genotype: 1"""
602152659;AB890374;"Ferret hepatitis E virus
";"Ferret hepatitis E virus
";"Li,T.C., Yang,T., Ami,Y., Suzaki,Y., Shirakura,M., Kishida,N.,
";"Complete genome of hepatitis E virus from laboratory ferrets
";NA;NA;         1..6850;NA;"""Ferret hepatitis E virus""";"""genomic RNA""";"""ferret stool""";"""Mustela putorius furo""";"""Japan""";"""ORF4"""
602152654;AB890001;"Ferret hepatitis E virus
";"Ferret hepatitis E virus
";"Li,T.C., Yang,T., Ami,Y., Suzaki,Y., Shirakura,M., Kishida,N.,
";"Complete genome of hepatitis E virus from laboratory ferrets
";NA;NA;         1..6852;NA;"""Ferret hepatitis E virus""";"""genomic RNA""";"""ferret stool""";"""Mustela putorius furo""";"""Japan""";"""ORF4"""
1046760709;KX227751;"Hepeviridae
";"Hepeviridae
";"Zhao,Q., Zhou,E.-M., Liu,B., Chen,Y., Sun,Y., Wang,X. and Huang,B.
";"Two Sub-genotypes of Hepatitis E Virus from SPF Rabbits in a Flock,
";NA;"Sanger dideoxy sequencing
";         1..7302;NA;"""Hepeviridae""";"""genomic RNA""";NA;"""rabbit""";"""China""";"""ORF1"""
887496816;KP294371;"Hepeviridae
";"Hepeviridae
";"Jenckel,M., Schlosser,J., Vina-Rodriguez,A., Groschup,M.H.,
";"Direct Submission
";"Genome Sequencer software suite (Roche) v.
";"Illumina
";         1..7267;NA;"""Hepeviridae""";"""genomic RNA""";"""bile""";"""wild boar""";"""Germany""";"""genotype: 3"""
1035335709;KU670940;"Hepeviridae
";"Hepeviridae
";"Reuter,G., Boros,A., Matics,R., Kapusinszky,B., Delwart,E. and
";"Divergent hepatitis E virus in birds of prey, common kestrel (Falco
";NA;NA;         1..7033;NA;"""Hepeviridae""";"""genomic RNA""";"""fecal sample""";"""Falco tinnunculus""";"""Hungary""";"""ORF1"""
1023176868;KU356189;"Hepeviridae
";"Hepeviridae
";"Huang,F., Li,Y., Long,F., Wang,J., Yang,C., Bi,Y., Cao,W. and
";"Hepatitis e virus isolated from cow
";NA;"Sanger dideoxy sequencing
";         1..7264;NA;"""Hepeviridae""";"""genomic RNA""";NA;"""cow""";"""China""";NA
1023176864;KU356188;"Hepeviridae
";"Hepeviridae
";"Huang,F., Li,Y., Long,F., Wang,J., Yang,C., Bi,Y., Cao,W. and
";"Hepatitis e virus isolated from cow
";NA;"Sanger dideoxy sequencing
";         1..7264;NA;"""Hepeviridae""";"""genomic RNA""";NA;"""cow""";"""China""";NA
1023176860;KU356187;"Hepeviridae
";"Hepeviridae
";"Huang,F., Li,Y., Long,F., Wang,J., Yang,C., Bi,Y., Cao,W. and
";"Hepatitis e virus isolated from cow
";NA;"Sanger dideoxy sequencing
";         1..7264;NA;"""Hepeviridae""";"""genomic RNA""";NA;"""cow""";"""China""";NA
1023176856;KU356186;"Hepeviridae
";"Hepeviridae
";"Huang,F., Long,F., Li,Y., Wang,J., Yang,C., Bi,Y., Cao,W. and
";"Hepatitis e virus isolated from goat
";NA;"Sanger dideoxy sequencing
";         1..7264;NA;"""Hepeviridae""";"""genomic RNA""";"""feces""";"""Yunling goat""";"""China""";"""genotype: IV"""
1023176852;KU356185;"Hepeviridae
";"Hepeviridae
";"Huang,F., Long,F., Li,Y., Wang,J., Yang,C., Bi,Y., Cao,W. and
";"Hepatitis e virus isolated from goat
";NA;"Sanger dideoxy sequencing
";         1..7264;NA;"""Hepeviridae""";"""genomic RNA""";"""feces""";"""Yunling goat""";"""China""";"""genotype: IV"""
1023176848;KU356184;"Hepeviridae
";"Hepeviridae
";"Huang,F., Long,F., Li,Y., Wang,J., Yang,C., Bi,Y., Cao,W. and
";"Hepatitis e virus isolated from goat
";NA;"Sanger dideoxy sequencing
";         1..7264;NA;"""Hepeviridae""";"""genomic RNA""";"""feces""";"""Yunling goat""";"""China""";"""genotype: IV"""
1023176844;KU356183;"Hepeviridae
";"Hepeviridae
";"Huang,F., Long,F., Li,Y., Wang,J., Yang,C., Bi,Y., Cao,W. and
";"Hepatitis e virus isolated from goat
";NA;"Sanger dideoxy sequencing
";         1..7264;NA;"""Hepeviridae""";"""genomic RNA""";"""feces""";"""Yunling goat""";"""China""";"""genotype: IV"""
1023176840;KU356182;"Hepeviridae
";"Hepeviridae
";"Huang,F., Long,F., Li,Y., Wang,J., Yang,C., Bi,Y., Cao,W. and
";"Hepatitis e virus isolated from goat
";NA;"Sanger dideoxy sequencing
";         1..7264;NA;"""Hepeviridae""";"""genomic RNA""";"""feces""";"""Yunling goat""";"""China""";"""genotype: IV"""
992052982;KT727028;"Swine hepatitis E virus
";"Swine hepatitis E virus
";"Cao,Y., Zhu,L., Shi,C. and Wang,X.
";"Complete genome sequence of a novel swine hepatitis E isolates
";NA;NA;         1..7284;NA;"""Swine hepatitis E virus""";"""genomic RNA""";"""feces of pigs""";"""swine""";"""China""";"""genotype: 3"""
985576101;KT447528;"Hepeviridae
";"Hepeviridae
";"Ng,C.G., Wong,P.S., Yap,J.L.Y., Oon,L.L.E. and Tan,B.H.
";"Complete Genome Analysis of Hepatitis E Virus (HEV) Isolates from
";NA;"Sanger dideoxy sequencing
";         1..7257;NA;"""Hepeviridae""";"""genomic RNA""";"""serum""";NA;"""Singapore""";"""genotype: 3"""
985576097;KT447527;"Hepeviridae
";"Hepeviridae
";"Ng,C.G., Wong,P.S., Yap,J.L.Y., Oon,L.L.E. and Tan,B.H.
";"Complete Genome Analysis of Hepatitis E Virus (HEV) Isolates from
";NA;"Sanger dideoxy sequencing
";         1..7258;NA;"""Hepeviridae""";"""genomic RNA""";"""serum""";NA;"""Singapore""";"""genotype: 3"""
985576093;KT447526;"Hepeviridae
";"Hepeviridae
";"Ng,C.G., Wong,P.S., Yap,J.L.Y., Oon,L.L.E. and Tan,B.H.
";"Complete Genome Analysis of Hepatitis E Virus (HEV) Isolates from
";NA;"Sanger dideoxy sequencing
";         1..7257;NA;"""Hepeviridae""";"""genomic RNA""";"""serum""";NA;"""Singapore""";"""genotype: 3"""
814605134;KM253769;"Swine hepatitis E virus
";"Swine hepatitis E virus
";"Zhang,X., Zhang,Q., Liang,Z., Xu,F. and Shao,X.
";"[Cloning and Sequence Analyses of Genome of Swine Hepatitis E
";NA;NA;         1..7252;NA;"""Swine hepatitis E virus""";"""genomic RNA""";"""fecal material""";"""pig""";"""China: Henan""";"""genotype: 4"""
948280943;KT633715;"Hepeviridae
";"Hepeviridae
";"Zhang,X., Li,A. and Tian,G.
";"Complete genome sequence of swine genotype 3 Hepatitis E virus
";NA;"Sanger dideoxy sequencing
";         1..7246;genotype 3 Hepatitis E virus;"""Hepeviridae""";"""genomic RNA""";"""swine herd""";"""swine""";"""China: Zhejiang Province""";"""genotype: 3"""
946714438;LC055973;"Hepatitis E virus type 3
";"Hepatitis E virus type 3
";"Iochiai,K., Nagoshi,S., Aoyama,T., Aoyagi,Y., Fujihara,Y.,
";"Molecular epidemiology of hepatitis E virus genotype 3f recovered
";NA;NA;         1..7306;genotype 3f recovered;"""Hepatitis E virus type 3""";"""genomic RNA""";NA;"""Homo sapiens""";"""Japan:Saitama""";"""genotype 3f"""
946714434;LC055972;"Hepatitis E virus type 3
";"Hepatitis E virus type 3
";"Iochiai,K., Nagoshi,S., Aoyama,T., Aoyagi,Y., Fujihara,Y.,
";"Molecular epidemiology of hepatitis E virus genotype 3f recovered
";NA;NA;         1..7336;genotype 3f recovered;"""Hepatitis E virus type 3""";"""genomic RNA""";NA;"""Homo sapiens""";"""Japan:Tokyo""";"""genotype 3f"""
943357377;KR872417;"Hepeviridae
";"Hepeviridae
";"Huang,F., Yang,C., Bi,Y., Long,F., Wang,J. and Li,Y.
";"Direct Submission
";NA;NA;         1..7264;NA;"""Hepeviridae""";"""genomic RNA""";"""serum""";"""Homo sapiens""";"""China""";"""genotype: 4"""
943357373;KR872416;"Hepeviridae
";"Hepeviridae
";"Huang,F., Yang,C., Bi,Y., Long,F., Wang,J. and Li,Y.
";"Direct Submission
";NA;NA;         1..7264;NA;"""Hepeviridae""";"""genomic RNA""";"""feces""";"""tree shrew""";"""China""";"""genotype: 4"""
943357369;KR872415;"Hepeviridae
";"Hepeviridae
";"Huang,F., Yang,C., Bi,Y., Long,F., Wang,J. and Li,Y.
";"Direct Submission
";NA;NA;         1..7264;NA;"""Hepeviridae""";"""genomic RNA""";"""serum""";"""Homo sapiens""";"""China""";"""genotype: 4"""
943357365;KR872414;"Hepeviridae
";"Hepeviridae
";"Huang,F., Yang,C., Bi,Y., Long,F., Wang,J. and Li,Y.
";"Direct Submission
";NA;NA;         1..7264;NA;"""Hepeviridae""";"""genomic RNA""";"""feces""";"""Macaca mulatta""";"""China""";"""genotype: 4"""
821316584;KM377618;"Avian hepatitis E virus
";"Avian hepatitis E virus
";"Moon,H.W., Sung,H.W. and Kwon,H.M.
";"Genetic Identification and Characterization of Avian Hepatitis E
";NA;"Sanger dideoxy sequencing
";         1..6652;NA;"""Avian hepatitis E virus""";"""genomic RNA""";"""bile""";"""chicken (Broiler breeder)""";"""South Korea""";"""ORF3"""
926657043;LC042232;"Hepatitis E virus type 4
";"Hepatitis E virus type 4
";"Yamada,H., Takahashi,K., Lim,O., Svay,S., Chuon,C., Hok,S.,
";"Hepatitis E Virus in Cambodia: Prevalence among the General
";NA;NA;         1..7222;NA;"""Hepatitis E virus type 4""";"""genomic RNA""";NA;"""Homo sapiens""";"""Cambodia""";"""genotype: 4"""
675509280;KF736234;"Hepeviridae
";"Hepeviridae
";"Pan,Y., Zeng,Q. and Wang,N.
";"Bos grunniens hepatitis E virus isolate CHN-QH-YAK27
";NA;"Sanger dideoxy sequencing
";         1..7234;NA;"""Hepeviridae""";"""genomic RNA""";NA;"""Bos grunniens""";"""China""";NA
541136492;KF176351;"Swine hepatitis E virus
";"Swine hepatitis E virus
";"Wang,X.J., Zhao,Q., Jiang,F.L., Liu,B.Y., Zhao,J.N., Dang,L.,
";"Genetic characterization and serological prevalence of swine
";NA;"Sanger dideoxy sequencing
";         1..7249;NA;"""Swine hepatitis E virus""";"""genomic RNA""";"""liver""";"""swine""";"""China""";"""subtype: 4d; genotype: 4"""
387604525;JQ655736;"Hepeviridae
";"Hepeviridae
";"Ma,H., Song,X., Harrison,T.J., Zhang,H., Huang,W. and Wang,Y.
";"Hepatitis E virus ORF3 antigens derived from genotype 1 and 4
";"DNAstar v. 5.01
";"Sanger dideoxy sequencing
";         1..7261;genotype 1 and 4;"""Hepeviridae""";"""genomic RNA""";NA;"""swine""";"""China""";"""genotype: 4"""
387604521;JQ655735;"Hepeviridae
";"Hepeviridae
";"Ma,H., Song,X., Harrison,T.J., Zhang,H., Huang,W. and Wang,Y.
";"Hepatitis E virus ORF3 antigens derived from genotype 1 and 4
";"DNAstar v. 5.01
";"Sanger dideoxy sequencing
";         1..7257;genotype 1 and 4;"""Hepeviridae""";"""genomic RNA""";NA;"""Homo sapiens""";"""China""";"""genotype: 4"""
387604513;JQ655733;"Hepeviridae
";"Hepeviridae
";"Ma,H., Song,X., Harrison,T.J., Zhang,H., Huang,W. and Wang,Y.
";"Hepatitis E virus ORF3 antigens derived from genotype 1 and 4
";"DNAstar v. 5.01
";"Sanger dideoxy sequencing
";         1..7291;genotype 1 and 4;"""Hepeviridae""";"""genomic RNA""";NA;"""Homo sapiens""";"""China""";"""genotype: 4"""
572169555;KC692453;"Hepeviridae
";"Hepeviridae
";"Yang,D., Jiang,M., Jin,M., Qiu,Z.G., Shen,Z.Q., Cui,W.H.,
";"Seroprevalence and evolutionary dynamics of genotype 4 hepatitis E
";"DNAMAN v. 5.0
";"nest-PCR
";         1..7301;genotype 4 hepatitis E;"""Hepeviridae""";"""genomic RNA""";"""bile""";"""swine""";"""China""";"""genotype: 4"""
449142628;KC163335;"Hepeviridae
";"Hepeviridae
";"Yang,D., Jiang,M., Jin,M., Qiu,Z.G., Shen,Z.Q., Cui,W.H.,
";"Seroprevalence and evolutionary dynamics of genotype 4 hepatitis E
";"DNAMAN v. for windows
";"Sanger dideoxy sequencing
";         1..7253;genotype 4 hepatitis E;"""Hepeviridae""";"""genomic RNA""";"""fecal""";"""Homo sapiens""";"""China""";"""ORF2"""
627792423;KJ496144;"Hepeviridae
";"Hepeviridae
";"Woo,P.C., Lau,S.K., Teng,J.L., Tsang,A.K., Joseph,M., Wong,E.Y.,
";"New hepatitis e virus genotype in camels, the middle East
";"MIRA v. 4.0
";"Sanger dideoxy sequencing; Illumina
";         1..7223;genotype in camels, the middle East;"""Hepeviridae""";"""genomic RNA""";NA;"""Camelus dromedarius""";"""United Arab Emirates""";"""ORF1"""
632933347;KJ507956;"Swine hepatitis E virus
";"Swine hepatitis E virus
";"Ward,P., Leblanc,D., Houde,A. and Brassard,J.
";"Analysis of near- complete genome sequences of swine hepatitis E
";"Cap3 v. 2012
";"Sanger dideoxy sequencing
";         1..7225;genotype 3;"""Swine hepatitis E virus""";"""genomic RNA""";"""fecal sample""";"""swine""";"""Canada""";"""genotype: 3"""
632933343;KJ507955;"Swine hepatitis E virus
";"Swine hepatitis E virus
";"Ward,P., Leblanc,D., Houde,A. and Brassard,J.
";"Analysis of near- complete genome sequences of swine hepatitis E
";"Cap3 v. 2012
";"Sanger dideoxy sequencing
";         1..7243;genotype 3;"""Swine hepatitis E virus""";"""genomic RNA""";"""fecal sample""";"""swine""";"""Canada""";"""genotype: 3"""
584297249;KJ155502;"Swine hepatitis E virus
";"Swine hepatitis E virus
";"Yu,W., Ma,T., Zhao,X., He,Z., Yang,C., Bi,Y. and Huang,F.
";"Complete genome sequence of Swine hepatitis e virus prevalent in
";"Seqman v. lasergene 7
";"Sanger dideoxy sequencing
";         1..7264;"genotype 4""";"""Swine hepatitis E virus""";"""genomic RNA""";"""feces""";"""swine""";"""China""";"""genotype: genotype 4"""
593023993;KJ013415;"Hepeviridae
";"Hepeviridae
";"Han,J.
";"Rabbit Hepatitis E Virus Infection Experimentally Showing
";"Vector NTI v. 9.0
";"Sanger dideoxy sequencing
";         1..7296;NA;"""Hepeviridae""";"""genomic RNA""";"""feces of one rabbit (R3) at 34 weeks""";"""rabbit""";"""China""";"""ORF1"""
593023989;KJ013414;"Hepeviridae
";"Hepeviridae
";"Han,J. and Wang,L.
";"Rabbit Hepatitis E Virus Infection Experimentally Showing
";"Vector NTI v. 9.0
";"Sanger dideoxy sequencing
";         1..7296;NA;"""Hepeviridae""";"""genomic RNA""";NA;"""rabbit""";"""China""";"""ORF1"""
